ticker,executive,company,published_at,title,description,content,source,url,data_source
AAPL,Tim Cook,Apple,20231219T183000Z,Apple Watch Ban Is the Last Thing Tim Cook Needs This Year,Apple Watch Ban Is the Last Thing Tim Cook Needs This Year,Apple Watch Ban Is the Last Thing Tim Cook Needs This Year,bloomberg.com,https://www.bloomberg.com/opinion/articles/2023-12-19/apple-watch-ban-is-the-last-thing-tim-cook-needs-this-year,gdelt
AAPL,Tim Cook,Apple,20231004T183000Z,ทิม คุก ซีอีโอ Apple ขายหุ้นครั้งใหญ่ในรอบสองปี โกยเงิน 41 . 5 ล้านเหรียญ,ทิม คุก ซีอีโอ Apple ขายหุ้นครั้งใหญ่ในรอบสองปี โกยเงิน 41 . 5 ล้านเหรียญ,ทิม คุก ซีอีโอ Apple ขายหุ้นครั้งใหญ่ในรอบสองปี โกยเงิน 41 . 5 ล้านเหรียญ,prachachat.net,https://www.prachachat.net/world-news/news-1408564,gdelt
AAPL,Tim Cook,Apple,20231004T200000Z,Apple CEO Tim Cook makes $41 million from biggest stock sale in two years,Apple CEO Tim Cook makes $41 million from biggest stock sale in two years,Apple CEO Tim Cook makes $41 million from biggest stock sale in two years,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/apple-ceo-tim-cook-makes-41-million-from-biggest-stock-sale-in-two-years-11479181.html,gdelt
AAPL,Tim Cook,Apple,20231223T010000Z,Apple reportedly exploring AI deals with news publishers -- and willing to pay millions,Apple reportedly exploring AI deals with news publishers -- and willing to pay millions,Apple reportedly exploring AI deals with news publishers -- and willing to pay millions,nypost.com,https://nypost.com/2023/12/22/media/apple-reportedly-exploring-ai-deals-with-news-publishers-and-willing-to-pay-millions/,gdelt
AAPL,Tim Cook,Apple,20231022T131500Z,"Foxconn , China Contractor for Apple , Said to Be Under Tax Audit","Foxconn , China Contractor for Apple , Said to Be Under Tax Audit","Foxconn , China Contractor for Apple , Said to Be Under Tax Audit",nytimes.com,https://www.nytimes.com/2023/10/22/business/foxconn-china-tax-investigation.html,gdelt
AAPL,Tim Cook,Apple,20231130T151500Z,Apple App Store Award winners for 2023 announced,Apple App Store Award winners for 2023 announced,Apple App Store Award winners for 2023 announced,geeky-gadgets.com,https://www.geeky-gadgets.com/apple-app-store-award-winners-for-2023-announced-30-11-2023/,gdelt
AAPL,Tim Cook,Apple,20231020T144500Z,Apple might integrate ChatGPT - like features on iPhone with the next iOS18,Apple might integrate ChatGPT - like features on iPhone with the next iOS18,Apple might integrate ChatGPT - like features on iPhone with the next iOS18,phonearena.com,https://www.phonearena.com/news/Apple-might-integrate-ChatGPT-like-features-on-iPhone-with-the-next-iOS18_id151797,gdelt
AAPL,Tim Cook,Apple,20231026T220000Z,Top 10 highest paid CEOs in the United States,Top 10 highest paid CEOs in the United States,Top 10 highest paid CEOs in the United States,hindustantimes.com,https://www.hindustantimes.com/world-news/us-news/top-10-highest-paid-ceos-in-the-united-states-of-america-101698350921731.html,gdelt
AAPL,Tim Cook,Apple,20231027T130000Z,"Tata Group to become India first iPhone maker , seals Rs 1000 crore deal for ... ","Tata Group to become India first iPhone maker , seals Rs 1000 crore deal for ... ","Tata Group to become India first iPhone maker , seals Rs 1000 crore deal for ... ",dnaindia.com,https://www.dnaindia.com/business/report-tata-group-to-become-india-s-first-iphone-maker-seals-rs-1000-crore-deal-for-3066067,gdelt
AAPL,Tim Cook,Apple,20231104T114500Z,"Apple Reports All Time High Revenue of $22 . 3 Billion for Music , TV , and iCloud","Apple Reports All Time High Revenue of $22 . 3 Billion for Music , TV , and iCloud","Apple Reports All Time High Revenue of $22 . 3 Billion for Music , TV , and iCloud",propakistani.pk,https://propakistani.pk/2023/11/04/apple-reports-all-time-high-revenue-of-22-3-billion-for-music-tv-and-icloud/,gdelt
AAPL,Tim Cook,Apple,20231124T183000Z,"OpenAI Fiasco , Tim Cook successor , and Apple Vision Pro Questions on the AppleInsider Po ... - General Discussion Discussions on AppleInsider Forums","OpenAI Fiasco , Tim Cook successor , and Apple Vision Pro Questions on the AppleInsider Po ... - General Discussion Discussions on AppleInsider Forums","OpenAI Fiasco , Tim Cook successor , and Apple Vision Pro Questions on the AppleInsider Po ... - General Discussion Discussions on AppleInsider Forums",forums.appleinsider.com,https://forums.appleinsider.com/discussion/234410,gdelt
AAPL,Tim Cook,Apple,20231020T101500Z,Apple Jon Stewart show ends in row over China coverage,Apple Jon Stewart show ends in row over China coverage,Apple Jon Stewart show ends in row over China coverage,telegraph.co.uk,https://www.telegraph.co.uk/business/2023/10/20/apple-jon-stewart-show-ends-row-china-coverage/,gdelt
AAPL,Tim Cook,Apple,20231112T130000Z,Apple CEO Tim Cook tweets stunning pic taken by Indian iPhone user on Diwali,Apple CEO Tim Cook tweets stunning pic taken by Indian iPhone user on Diwali,Apple CEO Tim Cook tweets stunning pic taken by Indian iPhone user on Diwali,hindustantimes.com,https://www.hindustantimes.com/trending/apple-ceo-tim-cook-tweets-stunning-pic-taken-by-indian-iphone-user-on-diwali-101699788114659.html,gdelt
AAPL,Tim Cook,Apple,20231104T003000Z,Apple Services quarterly revenue hits $22 . 3 billion ; another new all - time record,Apple Services quarterly revenue hits $22 . 3 billion ; another new all - time record,Apple Services quarterly revenue hits $22 . 3 billion ; another new all - time record,macdailynews.com,https://macdailynews.com/2023/11/03/apples-services-quarterly-revenue-hits-22-3-billion-another-new-all-time-record/,gdelt
AAPL,Tim Cook,Apple,20231103T041500Z,Apple achieves all - time revenue record in India : CEO Tim Cook,Apple achieves all - time revenue record in India : CEO Tim Cook,Apple achieves all - time revenue record in India : CEO Tim Cook,gulfnews.com,https://gulfnews.com/technology/companies/apple-achieves-all-time-revenue-record-in-india-ceo-tim-cook-1.1698983164656,gdelt
AAPL,Tim Cook,Apple,20231117T234500Z,iPhone ends up chatting with Android devices,iPhone ends up chatting with Android devices,iPhone ends up chatting with Android devices,archyde.com,https://www.archyde.com/iphone-ends-up-chatting-with-android-devices/,gdelt
AAPL,Tim Cook,Apple,20231023T143000Z,"Apple caught flat - footed on generative AI ; company preps AI features for devices , software","Apple caught flat - footed on generative AI ; company preps AI features for devices , software","Apple caught flat - footed on generative AI ; company preps AI features for devices , software",macdailynews.com,https://macdailynews.com/2023/10/23/apple-caught-flat-footed-on-generative-ai-company-preps-ai-features-for-devices-software/,gdelt
AAPL,Tim Cook,Apple,20231130T220000Z,Aussie video game developer takes out Apple award,Aussie video game developer takes out Apple award,Aussie video game developer takes out Apple award,9news.com.au,https://www.9news.com.au/technology/aussies-honoured-at-apple-app-store-awards/40afd1b8-cb38-44b0-b341-28fc702ab825,gdelt
AAPL,Tim Cook,Apple,20231126T141500Z,How to get a job at Apple ? Tim Cook insights into tech giant hiring approach,How to get a job at Apple ? Tim Cook insights into tech giant hiring approach,How to get a job at Apple ? Tim Cook insights into tech giant hiring approach,samaa.tv,https://www.samaa.tv/208735176-tim-cook-discusses-apple-s-hiring-philosophy,gdelt
AAPL,Tim Cook,Apple,20231130T050000Z,"Apple reveals must - have apps for iPhone , iPad and Mac but have you got them installed ? ","Apple reveals must - have apps for iPhone , iPad and Mac but have you got them installed ? ","Apple reveals must - have apps for iPhone , iPad and Mac but have you got them installed ? ",mirror.co.uk,https://www.mirror.co.uk/tech/apple-app-store-awards-2023-31560654,gdelt
AAPL,Tim Cook,Apple,20231118T003000Z,"Tim Cook defends Apple privacy policies in front of Jill Biden , the world first ladies and BlackPink star Rose - after sparking controversy by dining with Xi","Tim Cook defends Apple privacy policies in front of Jill Biden , the world first ladies and BlackPink star Rose - after sparking controversy by dining with Xi","Tim Cook defends Apple privacy policies in front of Jill Biden , the world first ladies and BlackPink star Rose - after sparking controversy by dining with Xi",dailymail.co.uk,https://www.dailymail.co.uk/news/article-12763825/Tim-Cook-Apple-privacy-Jill-Biden-BlackPink-Rose-Xi.html,gdelt
AAPL,Tim Cook,Apple,20231103T131500Z,"Apple Reports Q4 2023 Earnings Results , AAPL Stock Drops 3 % in Pre - market","Apple Reports Q4 2023 Earnings Results , AAPL Stock Drops 3 % in Pre - market","Apple Reports Q4 2023 Earnings Results , AAPL Stock Drops 3 % in Pre - market",coinspeaker.com,https://www.coinspeaker.com/apple-q4-2023-earnings-aapl/,gdelt
AAPL,Tim Cook,Apple,20231116T164500Z,Here Are The American Elites Rubbing Shoulders With China Dictator At Ritzy Gala,Here Are The American Elites Rubbing Shoulders With China Dictator At Ritzy Gala,Here Are The American Elites Rubbing Shoulders With China Dictator At Ritzy Gala,dailycaller.com,https://dailycaller.com/2023/11/16/american-elites-rubbing-shoulders-china-dictator-ritzy-gala/,gdelt
AAPL,Tim Cook,Apple,20231009T153000Z,Tim Cook defends Apple against greenwashing accusation - iPhone Discussions on AppleInsider Forums,Tim Cook defends Apple against greenwashing accusation - iPhone Discussions on AppleInsider Forums,Tim Cook defends Apple against greenwashing accusation - iPhone Discussions on AppleInsider Forums,forums.appleinsider.com,https://forums.appleinsider.com/discussion/233890,gdelt
AAPL,Tim Cook,Apple,20231102T230000Z,Apple Sales Drop Slightly While Profit Is Up 11 Percent,Apple Sales Drop Slightly While Profit Is Up 11 Percent,Apple Sales Drop Slightly While Profit Is Up 11 Percent,nytimes.com,https://www.nytimes.com/2023/11/02/technology/apple-earnings.html,gdelt
AAPL,Tim Cook,Apple,20231003T133000Z,Watchdog calls out Apple for possible  climate - washing  ,Watchdog calls out Apple for possible  climate - washing  ,Watchdog calls out Apple for possible  climate - washing  ,appleinsider.com,https://appleinsider.com/articles/23/10/03/apples-carbon-neutral-product-claims-deemed-a-climate-wash,gdelt
AAPL,Tim Cook,Apple,20231003T133000Z,Apple carbon - neutral product claims called a  climate - wash  - Apple Watch Discussions on AppleInsider Forums,Apple carbon - neutral product claims called a  climate - wash  - Apple Watch Discussions on AppleInsider Forums,Apple carbon - neutral product claims called a  climate - wash  - Apple Watch Discussions on AppleInsider Forums,forums.appleinsider.com,https://forums.appleinsider.com/discussion/233835,gdelt
AAPL,Tim Cook,Apple,20231023T210000Z,"Apple isnt freaking out about AI , it rope - a - doping the competition","Apple isnt freaking out about AI , it rope - a - doping the competition","Apple isnt freaking out about AI , it rope - a - doping the competition",techradar.com,https://www.techradar.com/computing/artificial-intelligence/apple-isnt-freaking-out-about-ai-its-rope-a-doping-the-competition,gdelt
AAPL,Tim Cook,Apple,20231103T001500Z,Apple sales drop slightly while profit is up 11 % ,Apple sales drop slightly while profit is up 11 % ,Apple sales drop slightly while profit is up 11 % ,timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/business/international-business/apples-sales-drop-slightly-while-profit-is-up-11/articleshow/104928189.cms,gdelt
AAPL,Tim Cook,Apple,20231006T124500Z,Why app developers want free trials on Apple iOS App Store,Why app developers want free trials on Apple iOS App Store,Why app developers want free trials on Apple iOS App Store,macdailynews.com,https://macdailynews.com/2018/05/23/why-app-developers-want-free-trials-on-apples-ios-app-store/,gdelt
AAPL,Tim Cook,Apple,20231106T040000Z,库克 ： 苹果 Vision Pro 将  仅在我们的商店中  销售|库克,库克 ： 苹果 Vision Pro 将  仅在我们的商店中  销售|库克,库克 ： 苹果 Vision Pro 将  仅在我们的商店中  销售|库克,finance.sina.com.cn,https://finance.sina.com.cn/tech/roll/2023-11-06/doc-imztrwiu3608541.shtml,gdelt
AAPL,Tim Cook,Apple,20231027T134500Z,JPMorgan Billionaire Jamie Dimon Will Sell $141 Million Of Bank Stock,JPMorgan Billionaire Jamie Dimon Will Sell $141 Million Of Bank Stock,JPMorgan Billionaire Jamie Dimon Will Sell $141 Million Of Bank Stock,forbes.com,https://www.forbes.com/sites/dereksaul/2023/10/27/jpmorgan-billionaire-jamie-dimon-will-sell-141-million-of-banks-stock/,gdelt
AAPL,Tim Cook,Apple,20231122T080000Z,Jimmy Fallon Weighs in on Trump Health Report - The New York Times,Jimmy Fallon Weighs in on Trump Health Report - The New York Times,Jimmy Fallon Weighs in on Trump Health Report - The New York Times,nytimes.com,https://www.nytimes.com/2023/11/22/arts/television/jimmy-fallon-trump-health.html,gdelt
AAPL,Tim Cook,Apple,20231105T133000Z,库克 ： 苹果 Vision Pro 将  仅在我们的商店中  销售|库克|苹果,库克 ： 苹果 Vision Pro 将  仅在我们的商店中  销售|库克|苹果,库克 ： 苹果 Vision Pro 将  仅在我们的商店中  销售|库克|苹果,finance.sina.com.cn,https://finance.sina.com.cn/tech/digi/2023-11-05/doc-imztqkhk9043969.shtml,gdelt
AAPL,Tim Cook,Apple,20231124T140000Z,لاستثمار عالي الجودة .. الصين تسمح لمواطني 5 دول أوروبية وماليزيا بالدخول دون تأشيرة,لاستثمار عالي الجودة .. الصين تسمح لمواطني 5 دول أوروبية وماليزيا بالدخول دون تأشيرة,لاستثمار عالي الجودة .. الصين تسمح لمواطني 5 دول أوروبية وماليزيا بالدخول دون تأشيرة,aleqt.com,https://www.aleqt.com/2023/11/24/article_2662881.html,gdelt
AAPL,Tim Cook,Apple,20231205T233000Z,Qualcomm X Elite Crushes Apple : Arm Holdings Stocks Surge,Qualcomm X Elite Crushes Apple : Arm Holdings Stocks Surge,Qualcomm X Elite Crushes Apple : Arm Holdings Stocks Surge,forbes.com,https://www.forbes.com/sites/jonmarkman/2023/12/05/qualcomms-x-elite-crushes-apple-arm-holdings-stocks-surge/,gdelt
AAPL,Tim Cook,Apple,20231118T193000Z,Apple Texting With Android Users to Improve Next Year,Apple Texting With Android Users to Improve Next Year,Apple Texting With Android Users to Improve Next Year,nytimes.com,https://www.nytimes.com/2023/11/18/technology/iphone-android-apple-rcs-messaging.html,gdelt
AAPL,Tim Cook,Apple,20231002T224500Z,Commentary : Hit the snooze button - it good for you,Commentary : Hit the snooze button - it good for you,Commentary : Hit the snooze button - it good for you,channelnewsasia.com,https://www.channelnewsasia.com/commentary/sleep-health-benefits-research-early-risers-less-ethical-3814181,gdelt
AAPL,Tim Cook,Apple,20231124T183000Z,"OpenAI fiasco , Tim Cook future , and Vision Pro questions","OpenAI fiasco , Tim Cook future , and Vision Pro questions","OpenAI fiasco , Tim Cook future , and Vision Pro questions",appleinsider.com,https://appleinsider.com/articles/23/11/24/openai-fiasco-tim-cooks-successor-and-apple-vision-pro-questions-on-the-appleinsider-podcast,gdelt
AAPL,Tim Cook,Apple,20231111T133000Z,Apple Could Be Forced To Make iMessage Work On Android Phones : Here Why,Apple Could Be Forced To Make iMessage Work On Android Phones : Here Why,Apple Could Be Forced To Make iMessage Work On Android Phones : Here Why,news18.com,https://www.news18.com/tech/apple-could-be-forced-to-make-imessage-work-on-android-phones-heres-why-8657699.html,gdelt
AAPL,Tim Cook,Apple,20231119T101500Z,"Concerns rise over Biden - Xi meeting at APEC summit , US - China ties","Concerns rise over Biden - Xi meeting at APEC summit , US - China ties","Concerns rise over Biden - Xi meeting at APEC summit , US - China ties",menafn.com,https://menafn.com/1107451692/Concerns-rise-over-Biden-Xi-meeting-at-APEC-summit-US-China-ties,gdelt
AAPL,Tim Cook,Apple,20231019T184500Z,Apple working with Chinese enterprises for carbon neutrality : Cook,Apple working with Chinese enterprises for carbon neutrality : Cook,Apple working with Chinese enterprises for carbon neutrality : Cook,bignewsnetwork.com,https://www.bignewsnetwork.com/news/274004671/apple-working-with-chinese-enterprises-for-carbon-neutrality-cook,gdelt
AAPL,Tim Cook,Apple,20231019T210000Z,Apple working with Chinese enterprises for carbon neutrality : Cook,Apple working with Chinese enterprises for carbon neutrality : Cook,Apple working with Chinese enterprises for carbon neutrality : Cook,beijingbulletin.com,https://www.beijingbulletin.com/news/274004671/apple-working-with-chinese-enterprises-for-carbon-neutrality-cook,gdelt
AAPL,Tim Cook,Apple,20231206T154500Z,iMessage will reportedly get a reprieve from EU interoperability regulation,iMessage will reportedly get a reprieve from EU interoperability regulation,iMessage will reportedly get a reprieve from EU interoperability regulation,techcrunch.com,https://techcrunch.com/2023/12/06/imessage-will-reportedly-get-a-reprieve-from-eus-interoperability-regulation/,gdelt
AAPL,Tim Cook,Apple,20231103T031500Z,Tim Cook again says Apple is working on generative AI,Tim Cook again says Apple is working on generative AI,Tim Cook again says Apple is working on generative AI,9to5mac.com,https://9to5mac.com/2023/11/02/tim-cook-apple-generative-ai/,gdelt
AAPL,Tim Cook,Apple,20231004T223000Z,苹果发布iOS17 . 0 . 3 解决iPhone15系列过热问题 | 苹果手机,苹果发布iOS17 . 0 . 3 解决iPhone15系列过热问题 | 苹果手机,苹果发布iOS17 . 0 . 3 解决iPhone15系列过热问题 | 苹果手机,epochtimes.com,https://www.epochtimes.com/gb/23/10/4/n14088235.htm,gdelt
AAPL,Tim Cook,Apple,20231112T094500Z,"Apple CEO wished Diwali , shares photo clicked by Indian iPhone 15 user | बोले - आपका उत्सव खुशी से भरा हो , iPhone 15 प्रो मैक्स से खींची तस्वीर शेयर की","Apple CEO wished Diwali , shares photo clicked by Indian iPhone 15 user | बोले - आपका उत्सव खुशी से भरा हो , iPhone 15 प्रो मैक्स से खींची तस्वीर शेयर की","Apple CEO wished Diwali , shares photo clicked by Indian iPhone 15 user | बोले - आपका उत्सव खुशी से भरा हो , iPhone 15 प्रो मैक्स से खींची तस्वीर शेयर की",bhaskar.com,https://www.bhaskar.com/business/news/apple-ceo-wished-diwali-shares-photo-clicked-by-indian-iphone-15-user-132136301.html,gdelt
AAPL,Tim Cook,Apple,20231103T083000Z,"AI Boost ! Apple is Investing Heavily in ChatGPT - like Gen AI , Tim Cook Confirms | Technology & Science News , Times Now","AI Boost ! Apple is Investing Heavily in ChatGPT - like Gen AI , Tim Cook Confirms | Technology & Science News , Times Now","AI Boost ! Apple is Investing Heavily in ChatGPT - like Gen AI , Tim Cook Confirms | Technology & Science News , Times Now",timesnownews.com,https://www.timesnownews.com/technology-science/ai-boost-apple-is-investing-heavily-in-gen-ai-tim-cook-confirms-article-104937032,gdelt
AAPL,Tim Cook,Apple,20231218T184500Z,"Apple going to $4 trillion , Dan Ives declares ; shares fall ( AAPL ) ","Apple going to $4 trillion , Dan Ives declares ; shares fall ( AAPL ) ","Apple going to $4 trillion , Dan Ives declares ; shares fall ( AAPL ) ",seekingalpha.com,https://seekingalpha.com/news/4047563-apples-going-to-4-trillion-dan-ives-declares-shares-fall,gdelt
AAPL,Tim Cook,Apple,20231125T153000Z,"ChatGPT Gift Ideas for Elon Musk , Sam Altman , and More Tech Execs","ChatGPT Gift Ideas for Elon Musk , Sam Altman , and More Tech Execs","ChatGPT Gift Ideas for Elon Musk , Sam Altman , and More Tech Execs",businessinsider.com,https://www.businessinsider.com/chatgpt-gift-ideas-elon-musk-sam-altman-zuckerberg-bezos-more-2023-11,gdelt
AAPL,Tim Cook,Apple,20231027T151500Z,Dumbarton Bridge eastbound closed overnight next week : Roadshow,Dumbarton Bridge eastbound closed overnight next week : Roadshow,Dumbarton Bridge eastbound closed overnight next week : Roadshow,eastbaytimes.com,https://www.eastbaytimes.com/2023/10/27/dumbarton-bridge-eastbound-closed-overnight-next-week-roadshow/,gdelt
AAPL,Tim Cook,Apple,20231208T073000Z,"Apple CEO Signed  Secret  $275B Deal with China in 2016 to Help Its Econ , Avoid Regs","Apple CEO Signed  Secret  $275B Deal with China in 2016 to Help Its Econ , Avoid Regs","Apple CEO Signed  Secret  $275B Deal with China in 2016 to Help Its Econ , Avoid Regs",newsbusters.org,https://www.newsbusters.org/blogs/business/joseph-vazquez/2021/12/08/apple-ceo-signed-secret-275b-deal-china-2016-help-its-econ,gdelt
AAPL,Tim Cook,Apple,20231206T211500Z,Addressing the Tensions Between China and the Rest of the World,Addressing the Tensions Between China and the Rest of the World,Addressing the Tensions Between China and the Rest of the World,nytimes.com,https://www.nytimes.com/2023/12/06/business/dealbook/china-global-relations.html,gdelt
AAPL,Tim Cook,Apple,20231130T050000Z,"Apple unveils App Store Award winners , the best apps and games of 2023","Apple unveils App Store Award winners , the best apps and games of 2023","Apple unveils App Store Award winners , the best apps and games of 2023",marketscreener.com,https://www.marketscreener.com/quote/stock/APPLE-INC-4849/news/Apple-unveils-App-Store-Award-winners-the-best-apps-and-games-of-2023-45467953/,gdelt
AAPL,Tim Cook,Apple,20231218T111500Z,Warren Buffett Has Gained Over $196 Billion From Only 4 Stocks,Warren Buffett Has Gained Over $196 Billion From Only 4 Stocks,Warren Buffett Has Gained Over $196 Billion From Only 4 Stocks,fool.com,https://www.fool.com/investing/2023/12/18/warren-buffett-gained-196-billion-only-4-stocks/?source=iedfolrf0000001,gdelt
AAPL,Tim Cook,Apple,20231125T171500Z,"What can you buy a billionaire who has it all ? I asked ChatGPT for gift ideas for Sam Altman , Elon Musk , and other tech execs . ","What can you buy a billionaire who has it all ? I asked ChatGPT for gift ideas for Sam Altman , Elon Musk , and other tech execs . ","What can you buy a billionaire who has it all ? I asked ChatGPT for gift ideas for Sam Altman , Elon Musk , and other tech execs . ",finance.yahoo.com,https://finance.yahoo.com/news/buy-billionaire-asked-chatgpt-gift-145559179.html,gdelt
AAPL,Tim Cook,Apple,20231023T110000Z,Apple might launch a smarter Siri next year,Apple might launch a smarter Siri next year,Apple might launch a smarter Siri next year,mashable.com,https://mashable.com/article/apple-ai-siri,gdelt
AAPL,Tim Cook,Apple,20231105T181500Z,ההודעה שאכזבה ונקודת האור המפתיעה : 4 הערות על דוחות אפל,ההודעה שאכזבה ונקודת האור המפתיעה : 4 הערות על דוחות אפל,ההודעה שאכזבה ונקודת האור המפתיעה : 4 הערות על דוחות אפל,globes.co.il,https://www.globes.co.il/news/article.aspx?did=1001461744,gdelt
AAPL,Tim Cook,Apple,20231002T113000Z,We talk to Apple Tim Cook about  aha  moment with new Vision Pro,We talk to Apple Tim Cook about  aha  moment with new Vision Pro,We talk to Apple Tim Cook about  aha  moment with new Vision Pro,express.co.uk,https://www.express.co.uk/life-style/science-technology/1819005/Apple-Tim-Cook-interview-Vision-Pro-apps-UK,gdelt
AAPL,Tim Cook,Apple,20231128T080000Z,"If Id put £10k in Apple stock at the start of 2023 , here how much Id have now","If Id put £10k in Apple stock at the start of 2023 , here how much Id have now","If Id put £10k in Apple stock at the start of 2023 , here how much Id have now",fool.co.uk,https://www.fool.co.uk/2023/11/28/if-id-put-10k-in-apple-stock-at-the-start-of-2023-heres-how-much-id-have-now/,gdelt
AAPL,Tim Cook,Apple,20231104T010000Z,"Shares Dip As Apple Holiday Forecast Disappoints On IPad , Wearables","Shares Dip As Apple Holiday Forecast Disappoints On IPad , Wearables","Shares Dip As Apple Holiday Forecast Disappoints On IPad , Wearables",chiangraitimes.com,https://www.chiangraitimes.com/tech/shares-dip-as-apple-holiday-forecast/,gdelt
AAPL,Tim Cook,Apple,20231005T194500Z,Study : Apple Tim Cook is among the most popular CEOs,Study : Apple Tim Cook is among the most popular CEOs,Study : Apple Tim Cook is among the most popular CEOs,mactech.com,https://www.mactech.com/2023/10/05/study-apples-tim-cook-is-among-the-most-popular-ceos/,gdelt
AAPL,Tim Cook,Apple,20231005T194500Z,Study : Apple Tim Cook is among the most popular CEOs,Study : Apple Tim Cook is among the most popular CEOs,Study : Apple Tim Cook is among the most popular CEOs,mactech.com,https://www.mactech.com/2023/10/05/study-apples-tim-cook-is-among-the-most-popular-ceos-2/,gdelt
AAPL,Tim Cook,Apple,20231119T000000Z,أمريكا بعد ذروة السيارات والوجبات الخفيفة « 1 من 2 » ,أمريكا بعد ذروة السيارات والوجبات الخفيفة « 1 من 2 » ,أمريكا بعد ذروة السيارات والوجبات الخفيفة « 1 من 2 » ,aleqt.com,https://www.aleqt.com/2023/11/19/article_2659336.html,gdelt
AAPL,Tim Cook,Apple,20231012T094500Z,"The 5 most popular CEOs in the US right now , as voted by employees and the 5 least popular","The 5 most popular CEOs in the US right now , as voted by employees and the 5 least popular","The 5 most popular CEOs in the US right now , as voted by employees and the 5 least popular",news.yahoo.com,https://news.yahoo.com/5-most-popular-ceos-us-074120756.html,gdelt
AAPL,Tim Cook,Apple,20231012T103000Z,"The 5 most popular CEOs in the US right now , as voted by employees and the 5 least popular","The 5 most popular CEOs in the US right now , as voted by employees and the 5 least popular","The 5 most popular CEOs in the US right now , as voted by employees and the 5 least popular",finance.yahoo.com,https://finance.yahoo.com/news/5-most-popular-ceos-us-074120756.html,gdelt
AAPL,Tim Cook,Apple,20231011T023000Z,"Apple Watch X in 2024 , 2025 Will NOT Have Massive Changes says Kuo","Apple Watch X in 2024 , 2025 Will NOT Have Massive Changes says Kuo","Apple Watch X in 2024 , 2025 Will NOT Have Massive Changes says Kuo",techtimes.com,https://www.techtimes.com/articles/297385/20231010/apple-watch-x-2024-2025-will-massive-changes-kuo.htm,gdelt
AAPL,Tim Cook,Apple,20231213T074500Z,Microsoft will overtake Apple as the world largest company in  24,Microsoft will overtake Apple as the world largest company in  24,Microsoft will overtake Apple as the world largest company in  24,arnnet.com.au,https://www.arnnet.com.au/article/709766/microsoft-will-overtake-apple-world-largest-company-24/,gdelt
AAPL,Tim Cook,Apple,20231231T044500Z,Apple newest headache : An app that upended its control over messaging,Apple newest headache : An app that upended its control over messaging,Apple newest headache : An app that upended its control over messaging,denverpost.com,https://www.denverpost.com/2023/12/30/apples-newest-headache-an-app-that-upended-its-control-over-messaging-2/,gdelt
AAPL,Tim Cook,Apple,20231118T164500Z,"Apple Products Are Great , Even If Theyre Boring","Apple Products Are Great , Even If Theyre Boring","Apple Products Are Great , Even If Theyre Boring",businessinsider.com,https://www.businessinsider.com/apple-iphone-mac-products-great-classic-boring-2023-11,gdelt
AAPL,Tim Cook,Apple,20231129T174500Z,End of an era at Berkshire Hathaway brings spotlight on succession plans,End of an era at Berkshire Hathaway brings spotlight on succession plans,End of an era at Berkshire Hathaway brings spotlight on succession plans,proactiveinvestors.com,https://www.proactiveinvestors.com/companies/news/1034622/end-of-an-era-at-berkshire-hathaway-brings-spotlight-on-succession-plans-1034622.html,gdelt
AAPL,Tim Cook,Apple,20231107T031500Z,"Hey Siri , it Barbara StreiSAND ... The Funny Girl star reveals she called the CEO of Apple to complain the voice assistant was mispronouncing her name","Hey Siri , it Barbara StreiSAND ... The Funny Girl star reveals she called the CEO of Apple to complain the voice assistant was mispronouncing her name","Hey Siri , it Barbara StreiSAND ... The Funny Girl star reveals she called the CEO of Apple to complain the voice assistant was mispronouncing her name",dailymail.co.uk,https://www.dailymail.co.uk/tvshowbiz/article-12718149/Hey-Siri-Barbara-StreiSAND-Funny-Girl-star-reveals-called-CEO-Apple-complain-voice-assistant-mispronouncing-name.html,gdelt
AAPL,Tim Cook,Apple,20231129T170000Z,End of an era at Berkshire Hathaway brings spotlight on succession plans,End of an era at Berkshire Hathaway brings spotlight on succession plans,End of an era at Berkshire Hathaway brings spotlight on succession plans,proactiveinvestors.co.uk,https://www.proactiveinvestors.co.uk/companies/news/1034622/end-of-an-era-at-berkshire-hathaway-brings-spotlight-on-succession-plans-1034622.html,gdelt
AAPL,Tim Cook,Apple,20231110T053000Z,Breaking : Apple Watch Saves Life Once Again in Oklahoma,Breaking : Apple Watch Saves Life Once Again in Oklahoma,Breaking : Apple Watch Saves Life Once Again in Oklahoma,techstory.in,https://techstory.in/apple-watch-again-saves-a-life-in-oklahoma/,gdelt
AAPL,Tim Cook,Apple,20231118T000000Z,Comrade Elon : Musk Wishes  Prosperity for All  After Meeting with China Xi Jinping,Comrade Elon : Musk Wishes  Prosperity for All  After Meeting with China Xi Jinping,Comrade Elon : Musk Wishes  Prosperity for All  After Meeting with China Xi Jinping,breitbart.com,https://www.breitbart.com:443/tech/2023/11/17/comrade-elon-musk-wishes-prosperity-for-all-at-meeting-with-chinas-xi-jinping/,gdelt
